camera_id,camera_name,customer_id,customer_name,cohort,f_subgroup,disposition,human_readable
437417,Cam6,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437418,Cam7,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437419,Cam8,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437420,Cam9,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437421,Cam10,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437422,Cam11,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437423,Cam12,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437424,Cam13,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437425,Cam14,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437426,Cam15,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437427,Cam16,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437428,Cam17,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437429,Driveway Exit,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437430,Cam1,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437431,Cam2,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437432,Cam3,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437433,Cam4,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437434,Cam5,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437435,Cam6,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437436,Cam7,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437437,Cam8,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437438,Cam9,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437439,Cam10,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437440,Cam11,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437441,Cam12,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437442,Cam13,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437443,Cam14,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437444,Cam15,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437445,Cam16,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437446,Cam17,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437447,Cam18,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437448,Cam19,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437449,Cam20,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437450,Cam21,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437451,Cam22,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437452,Cam23,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437453,Cam24,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437454,Cam25,40800,ABC Liquor Store 26,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437455,Cam1,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437456,Cam2,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437457,Cam3,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437458,Cam4,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437459,Cam5,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437460,Cam6,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437461,Cam,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437462,Cam8,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437463,Cam9,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437464,Cam10,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437465,Cam11,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437466,Cam12,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437467,Cam14,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437468,Cam15,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437469,Cam16,40801,ABC Liquor Store 25,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437470,Cam,40802,ABC Liquor Store 24,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437471,Cam2,40802,ABC Liquor Store 24,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437472,Cam3,40802,ABC Liquor Store 24,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437473,Cam4,40802,ABC Liquor Store 24,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437474,Cam5,40802,ABC Liquor Store 24,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
